,aggression_conf,stress_conf,tension_conf,suspicious_conf,balance_conf,confidence_conf,vitality_conf,self_regulation_conf,depression_conf,neuroticism_conf
730,0.535233127,0.535233127,0.535233127,0.535233127,0.535233127,0.535233127,0.389138955,0.389138955,0.535233127,0.535233127
731,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706,0.779746706
732,0,0,0,0,0,0,0,0,0,0
733,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078,0.955460078
734,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613,0.79192613
735,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404,0.463085404
736,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914,0.853970914
737,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896,0.601780896
738,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581,0.465225581
739,0.45042945,0.45042945,0.45042945,0.45042945,0.45042945,0.45042945,0.318501719,0.318501719,0.45042945,0.45042945
740,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631,0.752041631
741,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308,0.694666308
742,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272,0.706036272
743,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966,0.908366966
744,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568,0.778015568
745,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802,0.78327802
746,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011,0.710490011
747,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028,0.817621028
748,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122,0.485473122
749,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317,0.737918317
750,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837,0.946627837
751,0.665804601,0.665804601,0.665804601,0.665804601,0.665804601,0.665804601,0.470794948,0.470794948,0.665804601,0.665804601
752,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756,0.61324756
753,0.548303456,0.548303456,0.548303456,0.548303456,0.548303456,0.548303456,0.398641681,0.398641681,0.548303456,0.548303456
754,0.523912775,0.523912775,0.523912775,0.523912775,0.523912775,0.523912775,0.380908541,0.380908541,0.523912775,0.523912775
755,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111,0.772821111
756,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097,0.683684097
757,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927,0.923553927
758,0.493047126,0.493047126,0.493047126,0.493047126,0.493047126,0.493047126,0.348636966,0.348636966,0.493047126,0.493047126
759,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844,0.687879844
760,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111,0.649505111
761,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454,0.904776454
762,0.531388548,0.531388548,0.531388548,0.531388548,0.531388548,0.531388548,0.375748446,0.375748446,0.531388548,0.531388548
763,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804,0.688778804
764,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906,0.831051906
765,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626,0.771718626
766,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693,0.262775693
767,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293,0.850320293
768,0.546572692,0.546572692,0.546572692,0.546572692,0.546572692,0.546572692,0.386485257,0.386485257,0.546572692,0.546572692
769,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457,0.925623457
770,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038,0.763739038
771,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911,0.501395911
772,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956,0.794535956
773,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002,0.708590002
774,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037,0.710393037
775,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257,0.703734257
776,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722,0.716629722
777,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393,0.787377393
778,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736,0.706660736
779,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475,0.569390475
780,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908,0.721185908
781,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831,0.704527831
782,0.488181799,0.488181799,0.488181799,0.488181799,0.488181799,0.488181799,0.34519666,0.34519666,0.488181799,0.488181799
783,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492,0.900271492
784,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766,0.591155766
785,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256,0.825393256
786,0.417415438,0.417415438,0.417415438,0.417415438,0.417415438,0.417415438,0.590314574,0.590314574,0.417415438,0.417415438
787,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484,0.770463484
788,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603,0.524608603
789,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157,0.620940157
790,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709,0.8225709
791,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676,0.685412676
792,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497,0.587554497
793,0.719081359,0.719081359,0.719081359,0.719081359,0.719081359,0.719081359,0.508467305,0.508467305,0.719081359,0.719081359
794,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887,0.837106887
795,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838,0.477194838
796,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144,0.54758144
797,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197,0.782352197
798,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443,0.792821443
799,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849,0.852622849
800,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099,0.693932099
801,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848,0.85641848
802,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271,0.727403271
803,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594,0.839148594
804,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264,0.894726264
805,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793,0.666523793
806,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094,0.730916094
807,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271,0.575683271
808,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587,0.940395587
809,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092,0.71683092
810,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784,0.792934784
811,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174,0.526333174
812,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008,0.643918008
813,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175,0.790232175
814,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137,0.74225137
815,0.52438457,0.52438457,0.52438457,0.52438457,0.52438457,0.52438457,0.370795885,0.370795885,0.52438457,0.52438457
816,0.627783489,0.627783489,0.627783489,0.627783489,0.627783489,0.627783489,0.443909962,0.443909962,0.627783489,0.627783489
817,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385,0.538142385
818,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275,0.820061275
819,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397,0.930451397
820,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736,0.898003736
821,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736,0.580984736
822,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692,0.700456692
823,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482,0.655194482
824,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129,0.6630129
825,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229,0.982480229
826,0.779785689,0.779785689,0.779785689,0.779785689,0.779785689,0.779785689,0.551391748,0.551391748,0.779785689,0.779785689
827,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899,0.783785899
828,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107,0.586264107
829,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253,0.736088253
830,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693,0.640331693
831,0.638743454,0.638743454,0.638743454,0.638743454,0.638743454,0.638743454,0.451659828,0.451659828,0.638743454,0.638743454
832,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292,0.816027292
833,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502,0.940676502
834,0.34856714,0.34856714,0.34856714,0.34856714,0.34856714,0.34856714,0.253424247,0.253424247,0.34856714,0.34856714
835,0.373087362,0.373087362,0.373087362,0.373087362,0.373087362,0.373087362,0.527625207,0.527625207,0.373087362,0.373087362
836,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126,0.750605126
837,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036,0.725819036
838,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376,0.914023376
839,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827,0.602698827
840,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416,0.658753416
841,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913,0.803472913
842,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619,0.295701619
843,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623,0.84296623
844,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316,0.709100316
845,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543,0.783584543
846,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454,0.549698454
847,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601,0.673582601
848,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461,0.507057461
849,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919,0.584438919
850,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504,0.972405504
851,0.707642278,0.707642278,0.707642278,0.707642278,0.707642278,0.707642278,0.500378654,0.500378654,0.707642278,0.707642278
852,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657,0.623765657
853,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768,0.809268768
854,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312,0.908941312
855,0.350614988,0.350614988,0.350614988,0.350614988,0.350614988,0.350614988,0.247922236,0.247922236,0.350614988,0.350614988
856,0.621605851,0.621605851,0.621605851,0.621605851,0.621605851,0.621605851,0.439541712,0.439541712,0.621605851,0.621605851
857,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022,0.957454022
858,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591,0.57761591
859,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798,0.82972798
860,0.628155899,0.628155899,0.628155899,0.628155899,0.628155899,0.628155899,0.444173296,0.444173296,0.628155899,0.628155899
861,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564,0.763935564
862,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111,0.697902111
863,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955,0.446921955
864,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332,0.548373332
865,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644,0.758299644
866,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979,0.650875979
867,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835,0.763520835
868,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934,0.625247934
869,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978,0.707589978
870,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786,0.513643786
871,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359,0.56710359
872,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036,0.953426036
873,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067,0.962723067
874,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002,0.630735002
875,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028,0.514092028
876,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004,0.538295004
877,0.634232475,0.634232475,0.634232475,0.634232475,0.634232475,0.634232475,0.448470084,0.448470084,0.634232475,0.634232475
878,0.635304988,0.635304988,0.635304988,0.635304988,0.635304988,0.635304988,0.449228465,0.449228465,0.635304988,0.635304988
879,0.604855512,0.604855512,0.604855512,0.604855512,0.604855512,0.604855512,0.439757611,0.439757611,0.604855512,0.604855512
880,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292,0.873440292
881,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431,0.590018431
882,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883,0.518246883
883,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368,0.701114368
884,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067,0.672459067
885,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443,0.769503443
886,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004,0.893927004
887,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027,0.405778027
888,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698,0.366765698
889,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376,0.511865376
890,0.649575837,0.649575837,0.649575837,0.649575837,0.649575837,0.649575837,0.459319479,0.459319479,0.649575837,0.649575837
891,0.458494503,0.458494503,0.458494503,0.458494503,0.458494503,0.458494503,0.324204572,0.324204572,0.458494503,0.458494503
892,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919,0.527841919
893,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479,0.603254479
894,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797,0.467316797
895,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593,0.82033593
896,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565,0.598387565
897,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892,0.545314892
898,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553,0.457177553
899,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291,0.647111291
900,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328,0.616407328
901,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397,0.410544397
902,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962,0.594490962
903,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401,0.756898401
904,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502,0.801531502
905,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151,0.924700151
906,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573,0.722517573
907,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962,0.397624962
908,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264,0.691195264
909,0.413335965,0.413335965,0.413335965,0.413335965,0.413335965,0.413335965,0.292272664,0.292272664,0.413335965,0.413335965
910,0.51974291,0.51974291,0.51974291,0.51974291,0.51974291,0.51974291,0.367513736,0.367513736,0.51974291,0.51974291
911,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899,0.610108899
912,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641,0.75072641
913,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133,0.745828133
914,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723,0.635523723
915,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714,0.899077714
916,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802,0.65120802
917,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787,0.840637787
918,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582,0.662112582
919,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938,0.831183938
920,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866,0.646896866
921,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451,0.646479451
922,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075,0.415143075
923,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177,0.705931177
924,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751,0.574600751
925,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444,0.930534444
926,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732,0.599331732
927,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935,0.724547935
928,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726,0.59882726
929,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193,0.864188193
930,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739,0.75533739
931,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433,0.832018433
932,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004,0.589754004
933,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109,0.71415109
934,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181,0.74097181
935,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723,0.758157723
936,0.609954662,0.609954662,0.609954662,0.609954662,0.609954662,0.609954662,0.431303078,0.431303078,0.609954662,0.609954662
937,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392,0.855625392
938,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942,0.936391942
939,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188,0.553193188
940,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434,0.648637434
941,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816,0.800573816
942,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364,0.709015364
943,0.646461688,0.646461688,0.646461688,0.646461688,0.646461688,0.646461688,0.457117443,0.457117443,0.646461688,0.646461688
944,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583,0.622683583
945,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425,0.678146425
946,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478,0.620963478
947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947,0.630006947
948,0.450517691,0.450517691,0.450517691,0.450517691,0.450517691,0.450517691,0.318564114,0.318564114,0.450517691,0.450517691
949,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703,0.845635703
950,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165,0.572391165
951,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289,0.701951289
952,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558,0.684752558
953,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887,0.534666887
954,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802,0.512652802
